# This document contanins statistical data on Moran simulation 
#population size: 	100 
#sample size: 	10
#Coalescent Times:
112.0	167.0	322.0	844.0	2353.0	3373.0	3645.0	4185.0	7096.0
198.0	444.0	825.0	913.0	964.0	1029.0	1447.0	1875.0	4276.0
30.0	182.0	416.0	628.0	877.0	942.0	1723.0	2531.0	3777.0
76.0	141.0	143.0	220.0	674.0	1105.0	2055.0	2649.0	7022.0
63.0	169.0	249.0	369.0	729.0	1273.0	1293.0	4100.0	5866.0
230.0	697.0	1015.0	1297.0	1894.0	2180.0	2432.0	5011.0	6582.0
73.0	187.0	211.0	485.0	655.0	699.0	3177.0	3540.0	4741.0
230.0	503.0	504.0	1046.0	1205.0	1373.0	1439.0	1839.0	4309.0
98.0	156.0	496.0	777.0	801.0	1012.0	1176.0	1481.0	19811.0
233.0	311.0	331.0	752.0	817.0	953.0	1231.0	3491.0	7440.0
145.0	212.0	425.0	1092.0	1661.0	2488.0	3531.0	8465.0	12637.0
104.0	311.0	397.0	773.0	856.0	911.0	928.0	2477.0	5122.0
163.0	454.0	540.0	637.0	685.0	1293.0	1331.0	4869.0	8568.0
343.0	502.0	526.0	1556.0	1808.0	2264.0	2322.0	2683.0	4971.0
149.0	184.0	292.0	338.0	980.0	1213.0	2881.0	3500.0	3737.0
83.0	640.0	755.0	795.0	835.0	1326.0	1419.0	3258.0	8446.0
201.0	429.0	862.0	1418.0	1742.0	2354.0	5627.0	9855.0	22841.0
113.0	130.0	209.0	577.0	1076.0	1292.0	1592.0	3850.0	4224.0
108.0	257.0	356.0	392.0	857.0	1282.0	1365.0	3780.0	4832.0
53.0	64.0	130.0	936.0	1014.0	2642.0	3214.0	5534.0	7372.0
295.0	308.0	587.0	632.0	1162.0	1343.0	2385.0	2670.0	13806.0
172.0	208.0	1223.0	1433.0	1523.0	2568.0	4797.0	7239.0	7876.0
153.0	212.0	230.0	449.0	623.0	1511.0	2121.0	3883.0	10823.0
173.0	365.0	565.0	689.0	855.0	1106.0	1856.0	2567.0	4220.0
100.0	134.0	171.0	395.0	489.0	501.0	505.0	1259.0	2363.0
82.0	83.0	154.0	165.0	740.0	922.0	1299.0	1815.0	7912.0
156.0	249.0	249.0	315.0	507.0	1766.0	2794.0	3059.0	8300.0
107.0	566.0	893.0	1153.0	1562.0	1620.0	1823.0	2639.0	4607.0
44.0	55.0	290.0	425.0	744.0	814.0	1352.0	1850.0	10482.0
277.0	408.0	587.0	733.0	1121.0	1300.0	2954.0	7945.0	12319.0
103.0	530.0	542.0	974.0	1089.0	1187.0	1726.0	4739.0	9022.0
107.0	331.0	440.0	742.0	875.0	923.0	953.0	6155.0	25136.0
